time,close,EMA,EMA,EMA,Volume
2022-06-30,258145120000000,212890974404836.06,246367989873333.84,139362877722697.6,NaN
2022-07-31,257807860000000,214652420898764.06,248655963898667.06,140541434760282.69,NaN
2022-08-31,259506830000000,216411417334106.66,250826137118933.66,141725170036299.78,NaN
2022-09-30,262660090000000.03,218225090771984.8,253192927695146.94,142928502573252.03,NaN
2022-10-31,261291460000000,219913967996612.84,254812634156117.56,144106243443169.9,NaN
2022-11-30,264700849999999.97,221670316310471.16,256790277324894.03,145306189777068.72,NaN
2022-12-31,266432080000000.03,223425679592413.47,258718637859915.22,146511422515605.34,NaN
2023-01-31,273807210000000.03,225401425882907.06,261736352287932.2,147778047266693.84,NaN
2023-02-28,275524919999999.97,227367053103185.22,264494065830345.75,149049160428219.28,NaN
2023-03-31,281456630000000,229488212981491.7,267886578664276.6,150366647687640,NaN
2023-04-30,280846930000000,231502280315550.84,270478648931421.28,151664958954429.66,NaN
2023-05-31,282050470000000,233484562263960.62,272793013145137.03,152962327223539.8,NaN
2023-06-30,287302380000000,235595064920275.9,275694886516109.62,154299044166589.16,NaN
2023-07-31,285403160000000,237548323550853.3,277636541212887.7,155603562732095.72,NaN
2023-08-31,286934330000000,239485029686113.97,279496098970310.16,156910336535756.47,NaN
2023-09-30,289665910000000,241452907345482.06,281530061176248.1,158231287515500.2,NaN
2023-10-31,288227610000000,243287209410365.12,282869570940998.5,159524783261614.62,NaN
2023-11-30,291201420000000,245166198060939.03,284535940752798.8,160834998552543.84,NaN
2023-12-31,292271330000000,247013458136980.62,286083018602239.06,162142822746050.88,NaN
2024-01-31,297625020000000,248998225268863.75,288391418881791.25,163490904310766.78,NaN
2024-02-29,299557300000000,250980934081849.5,290624595105433,164844798795236.75,NaN
2024-03-31,304795220000000,253091298235502.47,293458720084346.4,166237340299761.75,NaN
2024-04-30,301194200000000,254977686539992.56,295005816067477.1,167580194625137.25,NaN
2024-05-31,301850670000000,256815842754110.5,296374786853981.7,168916219255732.9,NaN
2024-06-30,305016150000000,258706050881400.28,298103059483185.4,170270447422342.53,NaN
2024-07-31,303306080000000,260455071631149.28,299143663586548.3,171594185059931.16,NaN
2024-08-31,305046130000000,262203740586790.5,300324156869238.6,172922065109086.06,NaN
2024-09-30,309479820000000,264057704485347.75,302155289495390.9,174280848739841.44,NaN
2024-10-31,309709200000000,265847959211412.53,303666071596312.7,175628394523524.6,NaN
2024-11-30,311958730000000,267656224732533.6,305324603277050.1,176984915274534.3,NaN
2024-12-31,313607140000000,269458221409689.12,306981110621640.1,178344340396180.75,NaN
2025-01-31,318458750000000,271379810766171.9,309276638497312.1,179738513626069.5,NaN
2025-02-28,320526310000000,273307124461616.16,311526572797849.7,181139387221830,NaN
